user_id,cart,purchase,remove_from_cart,view,Cohort,Total_Interactions
586895192,0,0,0,1,Bouncers (Low Engagement),1
586895726,1,0,1,3,Cart Abandoners,5
586898351,0,0,0,1,Bouncers (Low Engagement),1
586898715,0,0,0,1,Bouncers (Low Engagement),1
586900568,0,0,0,1,Bouncers (Low Engagement),1
586901135,0,0,0,3,Window Shoppers,3
586901443,0,0,0,1,Bouncers (Low Engagement),1
586902443,0,0,0,1,Bouncers (Low Engagement),1
586902999,0,0,0,1,Bouncers (Low Engagement),1
586904262,0,0,0,1,Bouncers (Low Engagement),1
586904397,0,0,0,1,Bouncers (Low Engagement),1
586904847,0,0,0,1,Bouncers (Low Engagement),1
586904965,1,0,0,2,Cart Abandoners,3
586905233,0,0,0,1,Bouncers (Low Engagement),1
586906004,1,0,0,1,Cart Abandoners,2
586906462,20,18,60,71,High-Intent Buyers,169
586907298,1,0,0,0,Cart Abandoners,1
586907335,0,0,0,2,Bouncers (Low Engagement),2
586909047,0,0,0,1,Bouncers (Low Engagement),1
586909090,0,0,0,1,Bouncers (Low Engagement),1
586912581,0,0,0,1,Bouncers (Low Engagement),1
586912914,0,0,0,2,Bouncers (Low Engagement),2
586914131,2,0,0,1,Cart Abandoners,3
586915081,0,0,0,1,Bouncers (Low Engagement),1
586915290,1,0,0,4,Cart Abandoners,5
586915726,0,0,0,2,Bouncers (Low Engagement),2
586916340,0,0,0,1,Bouncers (Low Engagement),1
586920233,0,0,0,1,Bouncers (Low Engagement),1
586920881,0,0,0,1,Bouncers (Low Engagement),1
586922366,0,0,0,1,Bouncers (Low Engagement),1
586923100,5,0,0,3,Cart Abandoners,8
586923797,0,0,0,1,Bouncers (Low Engagement),1
586924049,0,0,0,1,Bouncers (Low Engagement),1
586924146,0,0,0,1,Bouncers (Low Engagement),1
586926257,0,0,0,1,Bouncers (Low Engagement),1
586926446,0,0,0,1,Bouncers (Low Engagement),1
586926660,0,0,0,1,Bouncers (Low Engagement),1
586927313,0,0,0,4,Window Shoppers,4
586927402,0,0,0,1,Bouncers (Low Engagement),1
586927845,0,0,0,2,Bouncers (Low Engagement),2
586927869,1,0,0,2,Cart Abandoners,3
586928011,0,0,0,5,Window Shoppers,5
586928060,0,0,0,1,Bouncers (Low Engagement),1
586928186,0,0,0,1,Bouncers (Low Engagement),1
586928551,1,0,0,1,Cart Abandoners,2
586930633,1,0,4,1,Cart Abandoners,6
586931185,0,0,0,30,Window Shoppers,30
586931358,0,0,0,1,Bouncers (Low Engagement),1
586932157,0,0,0,1,Bouncers (Low Engagement),1
586933037,0,0,0,2,Bouncers (Low Engagement),2
586933052,0,0,0,1,Bouncers (Low Engagement),1
586933442,0,0,0,1,Bouncers (Low Engagement),1
586937978,0,0,0,2,Bouncers (Low Engagement),2
586938116,0,0,0,1,Bouncers (Low Engagement),1
586938358,0,0,0,6,Window Shoppers,6
586938419,4,0,2,1,Cart Abandoners,7
586938606,0,0,0,1,Bouncers (Low Engagement),1
586940308,0,0,0,1,Bouncers (Low Engagement),1
586940529,0,0,0,1,Bouncers (Low Engagement),1
586940609,5,0,1,3,Cart Abandoners,9
586940931,0,0,0,1,Bouncers (Low Engagement),1
586941187,0,0,0,1,Bouncers (Low Engagement),1
586941801,0,0,0,1,Bouncers (Low Engagement),1
586943071,0,0,0,2,Bouncers (Low Engagement),2
586943812,0,0,0,1,Bouncers (Low Engagement),1
586944200,0,0,0,1,Bouncers (Low Engagement),1
586944497,10,5,4,3,High-Intent Buyers,22
586945527,1,0,0,1,Cart Abandoners,2
586946061,0,0,0,1,Bouncers (Low Engagement),1
586946557,0,0,0,1,Bouncers (Low Engagement),1
586946584,0,0,0,2,Bouncers (Low Engagement),2
586948321,0,0,0,1,Bouncers (Low Engagement),1
586948522,0,0,0,6,Window Shoppers,6
586949322,2,0,0,0,Cart Abandoners,2
586949816,2,0,2,5,Cart Abandoners,9
586949988,0,0,0,3,Window Shoppers,3
586950619,2,0,1,3,Cart Abandoners,6
586950943,0,0,0,2,Bouncers (Low Engagement),2
586951156,0,0,0,1,Bouncers (Low Engagement),1
586951585,0,0,0,2,Bouncers (Low Engagement),2
586953218,0,0,0,1,Bouncers (Low Engagement),1
586953467,0,0,0,1,Bouncers (Low Engagement),1
586954659,0,0,0,2,Bouncers (Low Engagement),2
586954678,4,0,0,10,Cart Abandoners,14
586958833,0,0,0,1,Bouncers (Low Engagement),1
586959084,0,0,0,1,Bouncers (Low Engagement),1
586961415,0,0,0,2,Bouncers (Low Engagement),2
586962291,0,0,0,5,Window Shoppers,5
586962888,0,0,2,0,Bouncers (Low Engagement),2
586964025,0,0,0,1,Bouncers (Low Engagement),1
586964612,0,0,0,1,Bouncers (Low Engagement),1
586965210,0,0,0,3,Window Shoppers,3
586965280,0,0,0,1,Bouncers (Low Engagement),1
586965932,1,0,0,2,Cart Abandoners,3
586966031,0,0,0,1,Bouncers (Low Engagement),1
586967893,0,0,0,1,Bouncers (Low Engagement),1
586968598,0,0,0,2,Bouncers (Low Engagement),2
586969103,0,0,0,1,Bouncers (Low Engagement),1
586969657,0,0,0,1,Bouncers (Low Engagement),1
586970493,0,0,0,1,Bouncers (Low Engagement),1
586970740,0,0,0,2,Bouncers (Low Engagement),2
586971896,6,0,3,0,Cart Abandoners,9
586972437,2,0,0,14,Cart Abandoners,16
586974784,0,0,0,1,Bouncers (Low Engagement),1
586975836,0,0,0,7,Window Shoppers,7
586976676,0,0,0,1,Bouncers (Low Engagement),1
586977207,0,0,0,2,Bouncers (Low Engagement),2
586978864,0,0,0,1,Bouncers (Low Engagement),1
586981606,0,0,0,1,Bouncers (Low Engagement),1
586981935,0,0,0,4,Window Shoppers,4
586982212,0,0,0,1,Bouncers (Low Engagement),1
586983379,0,0,0,3,Window Shoppers,3
586984529,41,0,10,7,Cart Abandoners,58
586984597,0,0,0,2,Bouncers (Low Engagement),2
586987081,0,0,0,1,Bouncers (Low Engagement),1
586987769,0,0,0,14,Window Shoppers,14
586987952,0,0,0,1,Bouncers (Low Engagement),1
586988440,0,0,0,2,Bouncers (Low Engagement),2
586990316,1,0,0,1,Cart Abandoners,2
586992293,0,0,0,1,Bouncers (Low Engagement),1
586992462,1,0,0,4,Cart Abandoners,5
586992980,0,0,0,1,Bouncers (Low Engagement),1
586992982,0,0,0,1,Bouncers (Low Engagement),1
586993041,0,0,0,1,Bouncers (Low Engagement),1
586993841,0,0,0,1,Bouncers (Low Engagement),1
586996372,0,0,0,1,Bouncers (Low Engagement),1
586996504,0,0,0,1,Bouncers (Low Engagement),1
586997326,0,0,0,1,Bouncers (Low Engagement),1
586997750,0,0,0,1,Bouncers (Low Engagement),1
586998155,2,0,0,2,Cart Abandoners,4
586998264,0,0,0,1,Bouncers (Low Engagement),1
587000611,0,0,0,1,Bouncers (Low Engagement),1
587001030,0,0,0,1,Bouncers (Low Engagement),1
587001475,0,0,0,2,Bouncers (Low Engagement),2
587001647,0,0,0,2,Bouncers (Low Engagement),2
587001869,0,0,0,2,Bouncers (Low Engagement),2
587002041,0,0,0,1,Bouncers (Low Engagement),1
587002053,0,0,0,1,Bouncers (Low Engagement),1
587002560,0,0,0,2,Bouncers (Low Engagement),2
587003496,0,0,0,1,Bouncers (Low Engagement),1
587006917,0,0,0,1,Bouncers (Low Engagement),1
587007456,0,0,0,1,Bouncers (Low Engagement),1
587007613,0,0,0,1,Bouncers (Low Engagement),1
587007861,6,0,1,10,Cart Abandoners,17
587007916,0,0,0,1,Bouncers (Low Engagement),1
587008421,0,0,0,1,Bouncers (Low Engagement),1
587009648,0,0,0,1,Bouncers (Low Engagement),1
587009897,1,0,0,1,Cart Abandoners,2
587010394,0,0,0,1,Bouncers (Low Engagement),1
587011386,0,0,0,1,Bouncers (Low Engagement),1
587011692,0,0,0,1,Bouncers (Low Engagement),1
587012256,0,0,0,1,Bouncers (Low Engagement),1
587012538,0,0,0,1,Bouncers (Low Engagement),1
587012550,0,0,0,3,Window Shoppers,3
587012634,0,0,0,1,Bouncers (Low Engagement),1
587012687,0,0,0,1,Bouncers (Low Engagement),1
587012785,0,0,0,11,Window Shoppers,11
587012879,6,0,0,2,Cart Abandoners,8
587013600,19,0,22,87,Cart Abandoners,128
587014216,0,0,0,2,Bouncers (Low Engagement),2
587015924,0,0,0,5,Window Shoppers,5
587018002,16,0,3,1,Cart Abandoners,20
587018090,0,0,0,3,Window Shoppers,3
587018172,0,0,0,1,Bouncers (Low Engagement),1
587019052,1,0,0,1,Cart Abandoners,2
587019057,0,0,0,1,Bouncers (Low Engagement),1
587019626,3,0,0,4,Cart Abandoners,7
587020300,0,0,0,1,Bouncers (Low Engagement),1
587020408,0,0,0,2,Bouncers (Low Engagement),2
587020458,3,0,1,10,Cart Abandoners,14
587021874,0,0,0,1,Bouncers (Low Engagement),1
587021886,14,8,11,14,High-Intent Buyers,47
587021962,0,0,0,1,Bouncers (Low Engagement),1
587022274,1,0,0,0,Cart Abandoners,1
587023208,1,0,0,1,Cart Abandoners,2
587023527,2,0,0,1,Cart Abandoners,3
587025227,1,0,0,1,Cart Abandoners,2
587026233,0,0,0,1,Bouncers (Low Engagement),1
587027093,0,0,0,1,Bouncers (Low Engagement),1
587027396,0,0,0,1,Bouncers (Low Engagement),1
587027584,3,0,0,4,Cart Abandoners,7
587029486,0,0,0,1,Bouncers (Low Engagement),1
587029582,0,0,0,2,Bouncers (Low Engagement),2
587030733,0,0,0,1,Bouncers (Low Engagement),1
587031718,0,0,0,1,Bouncers (Low Engagement),1
587031745,4,0,0,1,Cart Abandoners,5
587034024,0,0,0,1,Bouncers (Low Engagement),1
587034955,0,0,0,1,Bouncers (Low Engagement),1
587037226,0,0,0,1,Bouncers (Low Engagement),1
587038470,11,5,11,11,High-Intent Buyers,38
587038540,0,0,0,1,Bouncers (Low Engagement),1
587039006,0,0,0,1,Bouncers (Low Engagement),1
587041670,0,0,0,1,Bouncers (Low Engagement),1
587044185,12,0,1,1,Cart Abandoners,14
587047546,0,0,0,1,Bouncers (Low Engagement),1
587051874,0,0,0,5,Window Shoppers,5
587054293,4,0,1,16,Cart Abandoners,21
587055330,0,0,0,2,Bouncers (Low Engagement),2
587055498,0,0,0,1,Bouncers (Low Engagement),1
587056262,0,0,0,1,Bouncers (Low Engagement),1
587056699,0,0,0,4,Window Shoppers,4
587060608,0,0,0,2,Bouncers (Low Engagement),2
587060763,0,0,0,1,Bouncers (Low Engagement),1
587061295,0,0,0,1,Bouncers (Low Engagement),1
587062337,1,0,0,17,Cart Abandoners,18
587065936,0,0,0,1,Bouncers (Low Engagement),1
587068014,0,0,0,1,Bouncers (Low Engagement),1
587073326,0,0,0,2,Bouncers (Low Engagement),2
587074055,0,0,0,1,Bouncers (Low Engagement),1
587074275,0,0,0,1,Bouncers (Low Engagement),1
587074707,0,0,0,1,Bouncers (Low Engagement),1
587075507,0,0,0,1,Bouncers (Low Engagement),1
587077930,0,0,0,1,Bouncers (Low Engagement),1
587078755,0,0,0,16,Window Shoppers,16
587080532,0,0,0,1,Bouncers (Low Engagement),1
587081883,0,0,0,1,Bouncers (Low Engagement),1
587083662,0,0,0,1,Bouncers (Low Engagement),1
587084612,0,0,0,1,Bouncers (Low Engagement),1
587085575,0,0,0,1,Bouncers (Low Engagement),1
587089057,0,0,0,1,Bouncers (Low Engagement),1
587089085,0,0,0,1,Bouncers (Low Engagement),1
587093039,4,0,0,0,Cart Abandoners,4
587093043,0,0,0,1,Bouncers (Low Engagement),1
587094109,0,0,0,2,Bouncers (Low Engagement),2
587094399,0,0,0,1,Bouncers (Low Engagement),1
587094745,0,0,0,1,Bouncers (Low Engagement),1
587096237,2,0,0,2,Cart Abandoners,4
587104820,0,0,0,1,Bouncers (Low Engagement),1
587106081,0,0,0,2,Bouncers (Low Engagement),2
587106367,2,1,1,1,High-Intent Buyers,5
587109397,0,0,0,2,Bouncers (Low Engagement),2
587110917,0,0,0,2,Bouncers (Low Engagement),2
587111535,0,0,0,1,Bouncers (Low Engagement),1
587111722,0,0,0,1,Bouncers (Low Engagement),1
587114277,0,0,0,1,Bouncers (Low Engagement),1
587115398,0,0,0,7,Window Shoppers,7
587117317,1,0,0,1,Cart Abandoners,2
587118278,14,0,11,1,Cart Abandoners,26
587120362,0,0,0,4,Window Shoppers,4
587122172,1,0,14,34,Cart Abandoners,49
587122889,0,0,0,1,Bouncers (Low Engagement),1
587124681,1,7,0,2,High-Intent Buyers,10
587127986,0,0,0,2,Bouncers (Low Engagement),2
587128100,10,0,12,14,Cart Abandoners,36
587128556,0,0,0,1,Bouncers (Low Engagement),1
587130373,0,0,0,1,Bouncers (Low Engagement),1
587131256,0,0,0,3,Window Shoppers,3
587132542,0,0,0,1,Bouncers (Low Engagement),1
587132929,0,0,0,1,Bouncers (Low Engagement),1
587133292,0,0,0,1,Bouncers (Low Engagement),1
587133312,0,0,0,2,Bouncers (Low Engagement),2
587135185,10,0,0,0,Cart Abandoners,10
587135221,0,0,0,1,Bouncers (Low Engagement),1
587135361,0,0,0,1,Bouncers (Low Engagement),1
587135996,0,0,0,2,Bouncers (Low Engagement),2
587136604,0,0,0,1,Bouncers (Low Engagement),1
587136706,0,0,0,1,Bouncers (Low Engagement),1
587137057,0,0,0,1,Bouncers (Low Engagement),1
587137508,0,0,0,1,Bouncers (Low Engagement),1
587138344,0,0,0,1,Bouncers (Low Engagement),1
587138352,2,0,1,1,Cart Abandoners,4
587140080,0,0,0,1,Bouncers (Low Engagement),1
587140409,0,0,0,1,Bouncers (Low Engagement),1
587141369,0,0,0,1,Bouncers (Low Engagement),1
587143035,0,0,0,1,Bouncers (Low Engagement),1
587144094,0,0,0,1,Bouncers (Low Engagement),1
587145241,0,0,0,1,Bouncers (Low Engagement),1
587145443,0,0,0,2,Bouncers (Low Engagement),2
587145898,0,0,0,1,Bouncers (Low Engagement),1
587146399,0,0,0,1,Bouncers (Low Engagement),1
587147819,0,0,0,1,Bouncers (Low Engagement),1
587150528,0,0,0,1,Bouncers (Low Engagement),1
587151176,0,0,1,0,Bouncers (Low Engagement),1
587152206,0,0,0,1,Bouncers (Low Engagement),1
587152509,0,0,0,1,Bouncers (Low Engagement),1
587152660,0,0,0,1,Bouncers (Low Engagement),1
587152747,0,0,0,1,Bouncers (Low Engagement),1
587155206,3,0,10,9,Cart Abandoners,22
587156097,0,0,0,2,Bouncers (Low Engagement),2
587156254,0,0,0,1,Bouncers (Low Engagement),1
587159591,0,0,0,1,Bouncers (Low Engagement),1
587160079,0,0,0,1,Bouncers (Low Engagement),1
587161593,0,0,0,1,Bouncers (Low Engagement),1
587162044,0,0,0,1,Bouncers (Low Engagement),1
587162418,0,0,0,1,Bouncers (Low Engagement),1
587162763,0,0,0,1,Bouncers (Low Engagement),1
587163706,0,0,0,1,Bouncers (Low Engagement),1
587165466,3,0,0,0,Cart Abandoners,3
587168375,0,0,0,2,Bouncers (Low Engagement),2
587169437,0,0,0,2,Bouncers (Low Engagement),2
587169536,0,0,0,1,Bouncers (Low Engagement),1
587169745,0,0,0,1,Bouncers (Low Engagement),1
587170755,0,0,0,4,Window Shoppers,4
587170898,0,0,0,1,Bouncers (Low Engagement),1
587173058,0,0,0,2,Bouncers (Low Engagement),2
587173640,6,0,0,2,Cart Abandoners,8
587175216,0,0,0,1,Bouncers (Low Engagement),1
587176599,17,0,4,9,Cart Abandoners,30
587178015,0,0,0,2,Bouncers (Low Engagement),2
587178509,0,0,0,1,Bouncers (Low Engagement),1
587179543,0,0,0,2,Bouncers (Low Engagement),2
587180565,0,0,0,1,Bouncers (Low Engagement),1
587181113,0,0,0,1,Bouncers (Low Engagement),1
587182790,0,0,0,2,Bouncers (Low Engagement),2
587184392,1,0,0,1,Cart Abandoners,2
587184834,0,0,0,1,Bouncers (Low Engagement),1
587184863,2,0,0,3,Cart Abandoners,5
587185747,0,0,0,1,Bouncers (Low Engagement),1
587187138,0,0,0,1,Bouncers (Low Engagement),1
587188256,0,0,0,1,Bouncers (Low Engagement),1
587188509,0,0,0,8,Window Shoppers,8
587188866,3,0,0,2,Cart Abandoners,5
587189915,3,0,1,26,Cart Abandoners,30
587190387,0,0,0,2,Bouncers (Low Engagement),2
587190412,0,0,0,1,Bouncers (Low Engagement),1
587192691,1,0,0,6,Cart Abandoners,7
587193009,0,0,0,1,Bouncers (Low Engagement),1
587193762,1,0,0,2,Cart Abandoners,3
587194783,0,0,0,2,Bouncers (Low Engagement),2
587194912,0,0,0,1,Bouncers (Low Engagement),1
587196898,0,0,0,1,Bouncers (Low Engagement),1
587197363,0,0,0,1,Bouncers (Low Engagement),1
587198292,0,0,0,1,Bouncers (Low Engagement),1
587199152,0,0,0,1,Bouncers (Low Engagement),1
587199368,0,0,0,2,Bouncers (Low Engagement),2
587200284,0,0,0,3,Window Shoppers,3
587201392,0,0,0,1,Bouncers (Low Engagement),1
587201711,0,0,0,1,Bouncers (Low Engagement),1
587201824,0,0,0,1,Bouncers (Low Engagement),1
587202615,0,0,0,1,Bouncers (Low Engagement),1
587202764,0,0,0,1,Bouncers (Low Engagement),1
587202984,0,0,0,2,Bouncers (Low Engagement),2
587205106,3,0,0,0,Cart Abandoners,3
587206592,1,0,0,0,Cart Abandoners,1
587207198,0,0,0,2,Bouncers (Low Engagement),2
587208525,0,0,0,1,Bouncers (Low Engagement),1
587209561,3,2,0,0,High-Intent Buyers,5
587210062,0,0,0,1,Bouncers (Low Engagement),1
587210189,0,0,0,1,Bouncers (Low Engagement),1
587211845,0,0,0,1,Bouncers (Low Engagement),1
587214485,0,0,0,1,Bouncers (Low Engagement),1
587216242,0,0,0,1,Bouncers (Low Engagement),1
587216245,0,0,0,1,Bouncers (Low Engagement),1
587217699,0,0,0,1,Bouncers (Low Engagement),1
587217814,0,0,0,1,Bouncers (Low Engagement),1
587219021,0,0,0,1,Bouncers (Low Engagement),1
587219379,0,0,0,3,Window Shoppers,3
587219869,2,14,2,5,High-Intent Buyers,23
587219993,0,0,0,1,Bouncers (Low Engagement),1
587220989,11,6,4,26,High-Intent Buyers,47
587221556,0,0,0,2,Bouncers (Low Engagement),2
587222327,0,0,0,1,Bouncers (Low Engagement),1
587222816,0,0,2,1,Bouncers (Low Engagement),3
587223265,1,0,2,1,Cart Abandoners,4
587224085,0,0,0,1,Bouncers (Low Engagement),1
587224584,0,0,0,1,Bouncers (Low Engagement),1
587224637,51,0,59,32,Cart Abandoners,142
587225121,0,0,0,1,Bouncers (Low Engagement),1
587225758,0,0,0,1,Bouncers (Low Engagement),1
587226617,0,0,0,3,Window Shoppers,3
587227303,0,0,0,1,Bouncers (Low Engagement),1
587227502,0,0,0,1,Bouncers (Low Engagement),1
587228565,0,0,0,1,Bouncers (Low Engagement),1
587229663,2,0,1,1,Cart Abandoners,4
587230693,0,0,0,1,Bouncers (Low Engagement),1
587232037,0,0,0,1,Bouncers (Low Engagement),1
587233031,1,0,0,0,Cart Abandoners,1
587234117,0,0,0,2,Bouncers (Low Engagement),2
587234582,0,0,0,1,Bouncers (Low Engagement),1
587236318,0,0,1,0,Bouncers (Low Engagement),1
587236483,0,0,0,1,Bouncers (Low Engagement),1
587237637,0,0,0,1,Bouncers (Low Engagement),1
587238481,7,0,0,2,Cart Abandoners,9
587239371,0,0,0,1,Bouncers (Low Engagement),1
587239563,0,0,0,1,Bouncers (Low Engagement),1
587240568,0,0,0,1,Bouncers (Low Engagement),1
587240764,0,0,0,1,Bouncers (Low Engagement),1
587241474,2,0,0,0,Cart Abandoners,2
587241910,0,0,0,1,Bouncers (Low Engagement),1
587242805,0,0,0,2,Bouncers (Low Engagement),2
587243883,11,0,11,4,Cart Abandoners,26
587244432,0,0,0,1,Bouncers (Low Engagement),1
587244982,0,0,0,2,Bouncers (Low Engagement),2
587249166,2,0,1,1,Cart Abandoners,4
587249187,0,0,0,1,Bouncers (Low Engagement),1
587250069,0,0,0,1,Bouncers (Low Engagement),1
587250970,0,0,0,1,Bouncers (Low Engagement),1
587251904,0,0,0,1,Bouncers (Low Engagement),1
587252761,6,0,4,4,Cart Abandoners,14
587255296,1,0,0,1,Cart Abandoners,2
587256250,0,0,0,2,Bouncers (Low Engagement),2
587256313,0,0,0,1,Bouncers (Low Engagement),1
587256928,0,0,0,1,Bouncers (Low Engagement),1
587257181,11,0,1,4,Cart Abandoners,16
587257290,0,0,0,2,Bouncers (Low Engagement),2
587257938,0,0,0,1,Bouncers (Low Engagement),1
587258054,0,0,0,1,Bouncers (Low Engagement),1
587261064,0,0,0,1,Bouncers (Low Engagement),1
587261880,0,0,0,1,Bouncers (Low Engagement),1
587262607,0,0,0,1,Bouncers (Low Engagement),1
587263751,0,0,0,1,Bouncers (Low Engagement),1
587264271,0,0,0,1,Bouncers (Low Engagement),1
587264574,0,0,0,1,Bouncers (Low Engagement),1
587265616,0,0,0,1,Bouncers (Low Engagement),1
587266779,8,0,1,26,Cart Abandoners,35
587268618,0,0,6,0,Bouncers (Low Engagement),6
587269331,0,0,0,1,Bouncers (Low Engagement),1
587269437,1,0,0,1,Cart Abandoners,2
587269938,0,0,0,1,Bouncers (Low Engagement),1
587270137,0,0,0,2,Bouncers (Low Engagement),2
587270435,0,0,0,1,Bouncers (Low Engagement),1
587270923,0,0,0,1,Bouncers (Low Engagement),1
587271323,0,0,0,1,Bouncers (Low Engagement),1
587272204,0,0,0,1,Bouncers (Low Engagement),1
587272470,19,0,0,21,Cart Abandoners,40
587273825,0,0,2,2,Bouncers (Low Engagement),4
587274133,0,0,0,1,Bouncers (Low Engagement),1
587276160,0,0,0,3,Window Shoppers,3
587278656,0,0,0,1,Bouncers (Low Engagement),1
587279254,0,0,0,2,Bouncers (Low Engagement),2
587279404,7,0,0,1,Cart Abandoners,8
587280723,0,0,0,1,Bouncers (Low Engagement),1
587282290,8,0,10,1,Cart Abandoners,19
587282616,0,0,0,9,Window Shoppers,9
587282854,3,0,0,3,Cart Abandoners,6
587283782,0,0,0,1,Bouncers (Low Engagement),1
587283936,1,0,0,3,Cart Abandoners,4
587284636,0,0,0,1,Bouncers (Low Engagement),1
587284779,0,0,0,1,Bouncers (Low Engagement),1
587284839,0,0,0,1,Bouncers (Low Engagement),1
587285600,0,0,0,1,Bouncers (Low Engagement),1
587285672,0,0,0,7,Window Shoppers,7
587286338,0,0,0,2,Bouncers (Low Engagement),2
587287983,0,0,0,4,Window Shoppers,4
587288577,0,0,4,0,Bouncers (Low Engagement),4
587289584,0,0,0,2,Bouncers (Low Engagement),2
587289868,0,0,0,1,Bouncers (Low Engagement),1
587290433,0,0,0,1,Bouncers (Low Engagement),1
587290682,0,0,0,1,Bouncers (Low Engagement),1
587291256,8,0,0,15,Cart Abandoners,23
587293315,1,0,1,1,Cart Abandoners,3
587293871,0,0,0,1,Bouncers (Low Engagement),1
587294472,0,0,0,1,Bouncers (Low Engagement),1
587294617,0,0,0,1,Bouncers (Low Engagement),1
587294784,0,0,0,1,Bouncers (Low Engagement),1
587294888,0,0,0,1,Bouncers (Low Engagement),1
587296595,0,0,0,1,Bouncers (Low Engagement),1
587297137,0,0,0,1,Bouncers (Low Engagement),1
587297185,0,0,0,1,Bouncers (Low Engagement),1
587297255,0,0,0,1,Bouncers (Low Engagement),1
587297388,0,0,0,2,Bouncers (Low Engagement),2
587297560,0,0,0,1,Bouncers (Low Engagement),1
587297758,0,0,0,1,Bouncers (Low Engagement),1
587298676,0,0,0,1,Bouncers (Low Engagement),1
587300080,0,0,0,1,Bouncers (Low Engagement),1
587301102,0,0,0,1,Bouncers (Low Engagement),1
587301162,0,0,0,2,Bouncers (Low Engagement),2
587301379,5,2,3,0,High-Intent Buyers,10
587302575,0,0,0,1,Bouncers (Low Engagement),1
587302604,8,7,6,7,High-Intent Buyers,28
587303325,0,0,0,2,Bouncers (Low Engagement),2
587303965,0,0,0,3,Window Shoppers,3
587304876,0,0,0,1,Bouncers (Low Engagement),1
587305183,2,0,0,1,Cart Abandoners,3
587306275,20,13,6,0,High-Intent Buyers,39
587306343,0,0,0,1,Bouncers (Low Engagement),1
587306479,9,0,1,14,Cart Abandoners,24
587306528,0,0,0,1,Bouncers (Low Engagement),1
587307535,0,0,0,1,Bouncers (Low Engagement),1
587308908,0,0,0,1,Bouncers (Low Engagement),1
587309357,0,0,0,1,Bouncers (Low Engagement),1
587310418,0,0,0,1,Bouncers (Low Engagement),1
587312162,0,0,0,1,Bouncers (Low Engagement),1
587312550,0,0,0,1,Bouncers (Low Engagement),1
587315637,0,0,0,1,Bouncers (Low Engagement),1
587315650,1,0,0,1,Cart Abandoners,2
587316175,0,0,0,1,Bouncers (Low Engagement),1
587316393,0,0,0,1,Bouncers (Low Engagement),1
587317162,0,0,0,1,Bouncers (Low Engagement),1
587317333,0,0,0,1,Bouncers (Low Engagement),1
587317536,0,0,0,1,Bouncers (Low Engagement),1
587318218,0,0,0,2,Bouncers (Low Engagement),2
587318830,0,0,0,2,Bouncers (Low Engagement),2
587319250,0,0,0,1,Bouncers (Low Engagement),1
587320783,0,0,0,1,Bouncers (Low Engagement),1
587321180,0,0,0,1,Bouncers (Low Engagement),1
587321641,5,0,1,0,Cart Abandoners,6
587321901,0,0,0,2,Bouncers (Low Engagement),2
587322418,0,0,0,9,Window Shoppers,9
587323118,0,0,0,1,Bouncers (Low Engagement),1
587323369,0,0,0,1,Bouncers (Low Engagement),1
587325510,0,0,0,1,Bouncers (Low Engagement),1
587326818,0,0,0,1,Bouncers (Low Engagement),1
587326834,0,0,0,1,Bouncers (Low Engagement),1
587328578,0,0,0,1,Bouncers (Low Engagement),1
587329005,0,0,0,2,Bouncers (Low Engagement),2
587330234,0,0,0,1,Bouncers (Low Engagement),1
587330533,11,0,2,3,Cart Abandoners,16
587331906,0,0,0,1,Bouncers (Low Engagement),1
587333077,0,0,0,1,Bouncers (Low Engagement),1
587333981,0,0,0,1,Bouncers (Low Engagement),1
587335015,157,0,7,1,Cart Abandoners,165
587336419,0,0,0,3,Window Shoppers,3
587337727,0,0,0,1,Bouncers (Low Engagement),1
587338404,0,0,1,0,Bouncers (Low Engagement),1
587339053,0,0,0,1,Bouncers (Low Engagement),1
587339058,1,0,0,1,Cart Abandoners,2
587340520,0,0,0,1,Bouncers (Low Engagement),1
587340727,0,0,0,1,Bouncers (Low Engagement),1
587343484,0,0,0,2,Bouncers (Low Engagement),2
587345809,9,0,2,4,Cart Abandoners,15
587347111,0,0,0,1,Bouncers (Low Engagement),1
587347253,0,0,0,1,Bouncers (Low Engagement),1
587348068,0,0,0,1,Bouncers (Low Engagement),1
587349156,0,0,0,1,Bouncers (Low Engagement),1
587349283,0,0,0,1,Bouncers (Low Engagement),1
587349559,0,0,0,2,Bouncers (Low Engagement),2
587350710,0,0,0,1,Bouncers (Low Engagement),1
587352201,0,0,0,1,Bouncers (Low Engagement),1
587355308,0,0,0,5,Window Shoppers,5
587356403,0,0,0,1,Bouncers (Low Engagement),1
587357070,0,0,0,3,Window Shoppers,3
587357348,0,0,0,1,Bouncers (Low Engagement),1
587358121,0,0,0,2,Bouncers (Low Engagement),2
587358599,0,0,0,1,Bouncers (Low Engagement),1
587360964,0,0,0,1,Bouncers (Low Engagement),1
587361036,0,0,0,1,Bouncers (Low Engagement),1
587361447,0,0,0,3,Window Shoppers,3
587361784,0,0,0,3,Window Shoppers,3
587362536,0,0,0,1,Bouncers (Low Engagement),1
587362558,0,0,0,1,Bouncers (Low Engagement),1
587363071,0,0,0,2,Bouncers (Low Engagement),2
587363210,0,0,0,1,Bouncers (Low Engagement),1
587363547,0,0,0,1,Bouncers (Low Engagement),1
587364254,0,0,0,1,Bouncers (Low Engagement),1
587365331,0,0,0,1,Bouncers (Low Engagement),1
587366348,0,0,0,2,Bouncers (Low Engagement),2
587366499,0,0,0,3,Window Shoppers,3
587367375,0,0,0,1,Bouncers (Low Engagement),1
